id,terrestrial_date,ls,month,min_temp,pressure
1281,2016-05-27,158,6,-76.0,737.0
1282,2016-05-28,159,6,-75.0,739.0
1284,2016-05-29,159,6,-75.0,740.0
1286,2016-05-30,160,6,-74.0,739.0
1285,2016-05-31,160,6,-72.0,738.0
1287,2016-06-01,161,6,-74.0,738.0
1288,2016-06-02,162,6,-76.0,739.0
1289,2016-06-03,162,6,-76.0,739.0
1290,2016-06-04,163,6,-75.0,739.0
1291,2016-06-05,163,6,-74.0,739.0
1292,2016-06-06,164,6,-75.0,740.0
1293,2016-06-07,164,6,-74.0,740.0
1294,2016-06-08,165,6,-74.0,739.0
1295,2016-06-09,165,6,-75.0,740.0
1296,2016-06-10,166,6,-74.0,743.0
1297,2016-06-11,167,6,-74.0,743.0
1299,2016-06-12,167,6,-73.0,742.0
1298,2016-06-13,168,6,-74.0,744.0
1301,2016-06-14,168,6,-75.0,746.0
1300,2016-06-15,169,6,-74.0,745.0
1303,2016-06-16,169,6,-74.0,746.0
1302,2016-06-17,170,6,-75.0,748.0
1304,2016-06-18,170,6,-73.0,749.0
1305,2016-06-19,171,6,-75.0,749.0
1306,2016-06-20,172,6,-76.0,749.0
1308,2016-06-21,172,6,-76.0,751.0
1307,2016-06-23,173,6,-77.0,751.0
1311,2016-06-24,173,6,-74.0,751.0
1309,2016-06-25,174,6,-73.0,751.0
1310,2016-06-26,174,6,-76.0,752.0
1312,2016-06-27,175,6,-73.0,752.0
1313,2016-06-28,176,6,-74.0,753.0
1314,2016-06-29,176,6,-75.0,755.0
1315,2016-06-30,177,6,-74.0,755.0
1316,2016-07-01,177,6,-74.0,755.0
1317,2016-07-02,178,6,-73.0,756.0
1318,2016-07-12,184,7,-66.0,751.0
1319,2016-07-13,184,7,-73.0,770.0
1322,2016-07-14,185,7,-73.0,770.0
1321,2016-07-15,185,7,-73.0,770.0
1320,2016-07-16,186,7,-75.0,771.0
1323,2016-07-17,187,7,-75.0,771.0
1324,2016-07-18,187,7,-75.0,774.0
1325,2016-07-19,188,7,-75.0,775.0
1328,2016-07-20,188,7,-76.0,775.0
1329,2016-07-21,189,7,-74.0,779.0
1327,2016-07-22,190,7,-75.0,779.0
1326,2016-07-23,190,7,-74.0,781.0
1330,2016-07-24,191,7,-72.0,782.0
1331,2016-07-25,191,7,-72.0,782.0
1333,2016-07-26,192,7,-78.0,784.0
1332,2016-07-27,193,7,-72.0,784.0
1336,2016-07-28,193,7,-73.0,785.0
1334,2016-07-29,194,7,-72.0,787.0
1335,2016-07-31,194,7,-72.0,791.0
1337,2016-08-01,195,7,-70.0,791.0
1338,2016-08-02,196,7,-73.0,793.0
1339,2016-08-03,196,7,-73.0,793.0
1340,2016-08-04,197,7,-71.0,793.0
1343,2016-08-05,197,7,-72.0,797.0
1342,2016-08-06,198,7,-72.0,798.0
1341,2016-08-07,199,7,-71.0,800.0
1344,2016-08-08,199,7,-72.0,803.0
1345,2016-08-09,200,7,-72.0,804.0
1346,2016-08-10,200,7,-71.0,803.0
1347,2016-08-11,201,7,-72.0,807.0
1348,2016-08-12,202,7,-72.0,808.0
1349,2016-08-13,202,7,-70.0,810.0
1351,2016-08-14,203,7,-69.0,810.0
1350,2016-08-15,204,7,-69.0,811.0
1352,2016-08-16,204,7,-71.0,813.0
1353,2016-08-17,205,7,-70.0,818.0
1356,2016-08-18,205,7,-70.0,818.0
1355,2016-08-19,206,7,-71.0,823.0
1354,2016-08-20,207,7,-72.0,825.0
1357,2016-08-21,207,7,-71.0,821.0
1358,2016-08-22,208,7,-68.0,823.0
1360,2016-08-23,208,7,-71.0,828.0
1359,2016-08-24,209,7,-70.0,828.0
1361,2016-08-25,210,8,-74.0,828.0
1362,2016-08-26,210,8,-68.0,829.0
1363,2016-08-27,211,8,-69.0,831.0
1364,2016-08-28,212,8,-69.0,833.0
1365,2016-08-29,212,8,-69.0,836.0
1366,2016-08-30,213,8,-70.0,841.0
1367,2016-08-31,214,8,-74.0,841.0
1369,2016-09-01,214,8,-69.0,841.0
1368,2016-09-02,215,8,-71.0,841.0
1370,2016-09-03,215,8,-69.0,842.0
1371,2016-09-04,216,8,-71.0,842.0
1373,2016-09-06,217,8,-74.0,845.0
1372,2016-09-07,217,8,-73.0,850.0
1374,2016-09-08,218,8,-69.0,854.0
1377,2016-09-09,219,8,-70.0,858.0
1376,2016-09-10,219,8,-69.0,859.0
1375,2016-09-11,220,8,-69.0,860.0
1378,2016-09-12,220,8,-69.0,859.0
1379,2016-09-13,221,8,-71.0,861.0
1380,2016-09-14,222,8,-70.0,865.0
1382,2016-09-15,222,8,-69.0,870.0
1381,2016-09-16,223,8,-68.0,871.0
1383,2016-09-17,224,8,-68.0,871.0
1384,2016-09-18,224,8,-71.0,871.0
1385,2016-09-19,225,8,-68.0,870.0
1386,2016-09-20,226,8,-67.0,873.0
1387,2016-09-21,226,8,-69.0,877.0
1388,2016-09-22,227,8,-70.0,879.0
1389,2016-09-23,228,8,-72.0,881.0
1391,2016-09-24,228,8,-70.0,879.0
1392,2016-09-25,229,8,-71.0,880.0
1390,2016-09-26,229,8,-68.0,879.0
1393,2016-09-27,230,8,-67.0,881.0
1394,2016-09-28,231,8,-68.0,889.0
1396,2016-09-29,231,8,-72.0,890.0
1395,2016-09-30,232,8,-69.0,888.0
1397,2016-10-01,233,8,-72.0,888.0
1399,2016-10-02,233,8,-68.0,887.0
1398,2016-10-03,234,8,-66.0,890.0
1400,2016-10-04,235,8,-68.0,893.0
1401,2016-10-05,235,8,-70.0,893.0
1403,2016-10-06,236,8,-68.0,893.0
1402,2016-10-07,237,8,-68.0,892.0
1404,2016-10-08,237,8,-68.0,895.0
1405,2016-10-09,238,8,-71.0,899.0
1406,2016-10-10,239,8,-71.0,901.0
1407,2016-10-11,239,8,-68.0,901.0
1408,2016-10-12,240,9,-69.0,902.0
1410,2016-10-14,240,9,-68.0,903.0
1411,2016-10-15,241,9,-66.0,904.0
1409,2016-10-16,242,9,-69.0,906.0
1412,2016-10-17,242,9,-68.0,910.0
1413,2016-10-18,243,9,-70.0,905.0
1414,2016-10-19,244,9,-70.0,904.0
1416,2016-10-20,244,9,-71.0,903.0
1415,2016-10-21,245,9,-72.0,906.0
1417,2016-10-22,246,9,-68.0,909.0
1418,2016-10-23,246,9,-68.0,907.0
1419,2016-10-24,247,9,-69.0,903.0
1420,2016-10-25,248,9,-70.0,903.0
1421,2016-10-26,248,9,-69.0,903.0
1422,2016-10-27,249,9,-69.0,907.0
1424,2016-10-28,250,9,-70.0,909.0
1423,2016-10-29,250,9,-69.0,910.0
1425,2016-10-30,251,9,-69.0,906.0
1426,2016-10-31,252,9,-71.0,907.0
1427,2016-11-01,252,9,-70.0,907.0
1428,2016-11-02,253,9,-70.0,907.0
1430,2016-11-03,254,9,-70.0,910.0
1431,2016-11-04,254,9,-70.0,908.0
1429,2016-11-05,255,9,-77.0,908.0
1432,2016-11-06,255,9,-78.0,906.0
1433,2016-11-07,256,9,-74.0,907.0
1434,2016-11-08,257,9,-73.0,906.0
1435,2016-11-09,257,9,-76.0,906.0
1436,2016-11-10,258,9,-71.0,909.0
1437,2016-11-11,259,9,-76.0,911.0
1438,2016-11-12,259,9,-78.0,909.0
1440,2016-11-13,260,9,-72.0,906.0
1439,2016-11-14,261,9,-73.0,905.0
1441,2016-11-15,261,9,-71.0,905.0
1442,2016-11-16,262,9,-71.0,905.0
1443,2016-11-17,263,9,-77.0,905.0
1444,2016-11-18,263,9,-76.0,904.0
1445,2016-11-20,264,9,-74.0,902.0
1446,2016-11-21,265,9,-72.0,900.0
1449,2016-11-22,265,9,-71.0,900.0
1450,2016-11-23,266,9,-72.0,898.0
1451,2016-11-24,267,9,-73.0,900.0
1452,2016-11-25,267,9,-71.0,899.0
1447,2016-11-26,268,9,-76.0,900.0
1448,2016-11-27,268,9,-72.0,900.0
1453,2016-11-28,269,9,-72.0,896.0
1454,2016-11-29,270,10,-73.0,898.0
1455,2016-11-30,270,10,-73.0,900.0
1456,2016-12-01,271,10,-71.0,901.0
1458,2016-12-02,272,10,-74.0,900.0
1457,2016-12-03,272,10,-73.0,898.0
1459,2016-12-04,273,10,-74.0,896.0
1460,2016-12-05,274,10,-72.0,896.0
1461,2016-12-06,274,10,-76.0,895.0
1462,2016-12-07,275,10,-73.0,895.0
1464,2016-12-08,276,10,-74.0,896.0
1463,2016-12-09,276,10,-71.0,894.0
1465,2016-12-10,277,10,-73.0,891.0
1467,2016-12-11,277,10,-73.0,889.0
1466,2016-12-12,278,10,-75.0,887.0
1468,2016-12-13,279,10,-76.0,887.0
1469,2016-12-14,279,10,-76.0,887.0
1472,2016-12-15,280,10,-71.0,888.0
1471,2016-12-16,281,10,-71.0,886.0
1470,2016-12-17,281,10,-74.0,886.0
1474,2016-12-18,282,10,-77.0,884.0
1473,2016-12-19,283,10,-70.0,882.0
1477,2016-12-20,283,10,-71.0,883.0
1478,2016-12-21,284,10,-72.0,883.0
1475,2016-12-22,284,10,-70.0,883.0
1476,2016-12-23,285,10,-72.0,880.0
1484,2016-12-24,286,10,-76.0,879.0
1482,2016-12-25,286,10,-76.0,877.0
1485,2016-12-27,287,10,-77.0,877.0
1479,2016-12-28,288,10,-73.0,877.0
1483,2016-12-29,288,10,-75.0,879.0
1481,2016-12-30,289,10,-70.0,877.0
1480,2016-12-31,290,10,-72.0,874.0
1487,2017-01-01,290,10,-76.0,876.0
1486,2017-01-02,291,10,-70.0,872.0
1488,2017-01-03,291,10,-71.0,876.0
1492,2017-01-04,292,10,-70.0,873.0
1491,2017-01-05,293,10,-71.0,873.0
1490,2017-01-06,293,10,-70.0,873.0
1489,2017-01-07,294,10,-81.0,869.0
1493,2017-01-08,295,10,-74.0,872.0
1495,2017-01-09,295,10,-72.0,868.0
1494,2017-01-10,296,10,-73.0,871.0
1496,2017-01-11,296,10,-72.0,869.0
1498,2017-01-12,297,10,-72.0,866.0
1499,2017-01-13,298,10,-74.0,868.0
1500,2017-01-14,298,10,-73.0,862.0
1497,2017-01-15,299,10,-72.0,867.0
1501,2017-01-16,299,10,-72.0,862.0
1503,2017-01-17,300,11,-74.0,862.0
1502,2017-01-18,301,11,-75.0,862.0
1505,2017-01-19,301,11,-77.0,860.0
1506,2017-01-20,302,11,-76.0,864.0
1504,2017-01-21,303,11,-72.0,858.0
1508,2017-01-22,303,11,-73.0,860.0
1507,2017-01-23,304,11,-72.0,858.0
1510,2017-01-24,304,11,-72.0,857.0
1509,2017-01-25,305,11,-76.0,860.0
1512,2017-01-26,306,11,-73.0,852.0
1511,2017-01-27,306,11,-71.0,857.0
1513,2017-01-28,307,11,-72.0,852.0
1514,2017-01-29,307,11,-74.0,855.0
1515,2017-01-30,308,11,-71.0,855.0
1516,2017-01-31,309,11,-74.0,850.0
1517,2017-02-01,309,11,-73.0,855.0
1519,2017-02-03,310,11,-70.0,849.0
1518,2017-02-04,310,11,-72.0,853.0
1520,2017-02-05,311,11,-71.0,850.0
1522,2017-02-06,312,11,-71.0,853.0
1521,2017-02-07,312,11,-77.0,852.0
1523,2017-02-08,313,11,-76.0,847.0
1524,2017-02-09,313,11,-77.0,850.0
1526,2017-02-10,314,11,-73.0,846.0
1525,2017-02-11,315,11,-75.0,850.0
1528,2017-02-12,315,11,-77.0,846.0
1527,2017-02-13,316,11,-72.0,847.0
1529,2017-02-14,316,11,-71.0,847.0
1534,2017-02-18,319,11,-72.0,846.0
1533,2017-02-19,319,11,-73.0,837.0
1536,2017-02-20,320,11,-73.0,842.0
1535,2017-02-21,320,11,-73.0,848.0
1537,2017-02-22,321,11,-72.0,840.0
1540,2017-02-23,322,11,-71.0,845.0
1538,2017-02-24,322,11,-73.0,841.0
1539,2017-02-25,323,11,-70.0,844.0
1541,2017-02-26,323,11,-73.0,842.0
1542,2017-02-27,324,11,-71.0,841.0
1544,2017-02-28,324,11,-71.0,840.0
1543,2017-03-01,325,11,-72.0,837.0
1546,2017-03-02,326,11,-71.0,839.0
1545,2017-03-03,326,11,-71.0,839.0
1547,2017-03-04,327,11,-72.0,838.0
1549,2017-03-05,327,11,-71.0,839.0
1548,2017-03-06,328,11,-74.0,837.0
1551,2017-03-07,328,11,-77.0,838.0
1550,2017-03-08,329,11,-77.0,837.0
1552,2017-03-09,330,12,-72.0,836.0
1554,2017-03-10,330,12,-75.0,834.0
1553,2017-03-12,331,12,-72.0,834.0
1555,2017-03-13,331,12,-73.0,833.0
1556,2017-03-14,332,12,-72.0,834.0
1557,2017-03-15,332,12,-73.0,833.0
1559,2017-03-16,333,12,-73.0,833.0
1558,2017-03-17,334,12,-71.0,832.0
1561,2017-03-18,334,12,-72.0,832.0
1560,2017-03-19,335,12,-72.0,831.0
1564,2017-03-20,335,12,-72.0,829.0
1563,2017-03-21,336,12,-74.0,832.0
1562,2017-03-22,336,12,-74.0,832.0
1567,2017-03-23,337,12,-74.0,832.0
1565,2017-03-24,337,12,-74.0,831.0
1566,2017-03-25,338,12,-73.0,831.0
1568,2017-03-26,339,12,-73.0,830.0
1569,2017-03-27,339,12,-74.0,830.0
1570,2017-03-28,340,12,-75.0,833.0
1571,2017-03-29,340,12,-77.0,833.0
1572,2017-03-30,341,12,-76.0,834.0
1573,2017-03-31,341,12,-75.0,833.0
1575,2017-04-01,342,12,-75.0,829.0
1574,2017-04-02,342,12,-76.0,831.0
1576,2017-04-03,343,12,-75.0,832.0
1578,2017-04-04,343,12,-75.0,836.0
1577,2017-04-05,344,12,-77.0,835.0
1579,2017-04-06,345,12,-77.0,832.0
1581,2017-04-07,345,12,-74.0,832.0
1580,2017-04-08,346,12,-75.0,831.0
1583,2017-04-09,346,12,-75.0,831.0
1584,2017-04-10,347,12,-74.0,832.0
1586,2017-04-11,347,12,-74.0,832.0
1585,2017-04-12,348,12,-76.0,833.0
1582,2017-04-13,348,12,-76.0,834.0
1588,2017-04-14,349,12,-76.0,833.0
1587,2017-04-15,349,12,-77.0,831.0
1589,2017-04-16,350,12,-74.0,833.0
1590,2017-04-18,350,12,-76.0,834.0
1591,2017-04-19,351,12,-76.0,832.0
1592,2017-04-20,351,12,-74.0,833.0
1594,2017-04-21,352,12,-75.0,836.0
1593,2017-04-22,352,12,-75.0,835.0
1595,2017-04-23,353,12,-75.0,835.0
1596,2017-04-24,354,12,-76.0,837.0
1597,2017-04-25,354,12,-74.0,835.0
1598,2017-04-26,355,12,-74.0,836.0
1599,2017-04-27,355,12,-75.0,836.0
1601,2017-04-28,356,12,-74.0,835.0
1602,2017-04-29,356,12,-74.0,837.0
1603,2017-04-30,357,12,-76.0,839.0
1600,2017-05-01,357,12,-75.0,837.0
1604,2017-05-02,358,12,-75.0,837.0
1605,2017-05-03,358,12,-77.0,838.0
1607,2017-05-04,359,12,-75.0,838.0
1608,2017-05-05,359,12,-75.0,838.0
1606,2017-05-06,0,1,-76.0,840.0
1610,2017-05-07,0,1,-75.0,840.0
1609,2017-05-08,1,1,-76.0,840.0
1614,2017-05-10,2,1,-62.0,820.0
1612,2017-05-11,2,1,-76.0,840.0
1613,2017-05-12,3,1,-76.0,840.0
1611,2017-05-13,3,1,-77.0,840.0
1615,2017-05-14,4,1,-75.0,841.0
1616,2017-05-15,4,1,-77.0,841.0
1618,2017-05-16,5,1,-77.0,842.0
1617,2017-05-17,5,1,-76.0,843.0
1619,2017-05-18,6,1,-76.0,842.0
1620,2017-05-19,6,1,-76.0,841.0
1621,2017-05-20,7,1,-75.0,842.0
1622,2017-05-21,7,1,-76.0,843.0
1625,2017-05-22,8,1,-77.0,844.0
1623,2017-05-23,8,1,-76.0,845.0
1624,2017-05-24,9,1,-77.0,845.0
1627,2017-05-26,9,1,-77.0,846.0
1626,2017-05-27,10,1,-76.0,846.0
1628,2017-05-28,10,1,-76.0,847.0
1629,2017-05-29,11,1,-76.0,848.0
1631,2017-05-30,11,1,-75.0,848.0
1630,2017-05-31,12,1,-77.0,849.0
1635,2017-06-01,12,1,-75.0,850.0
1633,2017-06-02,13,1,-77.0,849.0
1634,2017-06-03,13,1,-77.0,851.0
1632,2017-06-04,14,1,-76.0,850.0
1636,2017-06-05,14,1,-76.0,851.0
1637,2017-06-06,15,1,-77.0,852.0
1639,2017-06-07,15,1,-77.0,853.0
1638,2017-06-08,16,1,-76.0,853.0
1641,2017-06-09,16,1,-76.0,852.0
1640,2017-06-10,17,1,-77.0,854.0
1642,2017-06-11,17,1,-76.0,854.0
1643,2017-06-12,18,1,-77.0,856.0
1644,2017-06-13,18,1,-79.0,857.0
1645,2017-06-14,19,1,-76.0,855.0
1647,2017-06-15,19,1,-75.0,855.0
1648,2017-06-16,20,1,-76.0,855.0
1646,2017-06-17,20,1,-76.0,858.0
1650,2017-06-18,21,1,-77.0,858.0
1649,2017-06-19,21,1,-78.0,857.0
1651,2017-06-20,22,1,-78.0,858.0
1652,2017-06-21,22,1,-77.0,859.0
1655,2017-06-22,23,1,-78.0,859.0
1653,2017-06-23,23,1,-78.0,861.0
1654,2017-06-24,23,1,-77.0,860.0
1656,2017-06-25,24,1,-78.0,861.0
1657,2017-06-26,24,1,-78.0,861.0
1658,2017-06-27,25,1,-77.0,861.0
1662,2017-06-28,25,1,-78.0,861.0
1659,2017-06-29,26,1,-78.0,863.0
1661,2017-06-30,26,1,-77.0,865.0
1660,2017-07-02,27,1,-78.0,863.0
1663,2017-07-03,27,1,-78.0,863.0
1664,2017-07-04,28,1,-78.0,865.0
1665,2017-07-05,28,1,-76.0,866.0
1666,2017-07-06,29,1,-79.0,866.0
1668,2017-07-07,29,1,-79.0,867.0
1667,2017-07-08,30,2,-76.0,867.0
1669,2017-07-09,30,2,-77.0,867.0
1670,2017-07-10,31,2,-78.0,867.0
1671,2017-07-11,31,2,-80.0,867.0
1672,2017-07-12,32,2,-76.0,868.0
1673,2017-07-13,32,2,-78.0,870.0
1674,2017-07-14,32,2,-77.0,870.0
1675,2017-07-15,33,2,-78.0,871.0
1676,2017-07-16,33,2,-78.0,871.0
1677,2017-07-17,34,2,-78.0,871.0
1678,2017-07-18,34,2,-77.0,871.0
1679,2017-07-19,35,2,-78.0,872.0
1684,2017-07-20,35,2,-77.0,872.0
1687,2017-07-21,36,2,-77.0,872.0
1680,2017-07-22,36,2,-78.0,873.0
1682,2017-07-23,37,2,-79.0,872.0
1690,2017-07-24,37,2,-77.0,873.0
1688,2017-07-25,38,2,-79.0,873.0
1691,2017-07-26,38,2,-77.0,874.0
1683,2017-07-27,39,2,-78.0,875.0
1689,2017-07-28,39,2,-76.0,875.0
1686,2017-07-29,39,2,-79.0,875.0
1692,2017-07-30,40,2,-79.0,876.0
1681,2017-07-31,40,2,-78.0,876.0
1685,2017-08-01,41,2,-78.0,876.0
1693,2017-08-02,41,2,-79.0,877.0
1694,2017-08-03,42,2,-80.0,877.0
1696,2017-08-04,42,2,-79.0,877.0
1695,2017-08-05,43,2,-79.0,877.0
1697,2017-08-06,43,2,-81.0,877.0
1698,2017-08-07,44,2,-78.0,878.0
1699,2017-08-09,44,2,-77.0,879.0
1700,2017-08-10,45,2,-78.0,879.0
1701,2017-08-11,45,2,-78.0,878.0
1703,2017-08-12,45,2,-79.0,879.0
1702,2017-08-13,46,2,-80.0,883.0
1704,2017-08-14,46,2,-77.0,881.0
1705,2017-08-16,47,2,-79.0,881.0
1706,2017-08-17,48,2,-79.0,881.0
1708,2017-08-18,48,2,-79.0,881.0
1707,2017-08-19,49,2,-81.0,882.0
1709,2017-08-20,49,2,-79.0,882.0
1710,2017-08-21,50,2,-80.0,883.0
1711,2017-08-22,50,2,-80.0,883.0
1712,2017-08-23,50,2,-80.0,883.0
1714,2017-08-24,51,2,-81.0,882.0
1715,2017-08-25,51,2,-80.0,883.0
1713,2017-08-26,52,2,-79.0,884.0
1716,2017-08-27,52,2,-79.0,883.0
1717,2017-08-28,53,2,-78.0,883.0
1718,2017-08-29,53,2,-80.0,883.0
1719,2017-08-30,54,2,-80.0,882.0
1722,2017-08-31,54,2,-79.0,882.0
1723,2017-09-01,55,2,-78.0,882.0
1720,2017-09-02,55,2,-78.0,883.0
1721,2017-09-03,55,2,-78.0,883.0
1724,2017-09-04,56,2,-80.0,884.0
1725,2017-09-05,56,2,-78.0,884.0
1726,2017-09-06,57,2,-79.0,884.0
1728,2017-09-07,57,2,-80.0,884.0
1729,2017-09-08,58,2,-78.0,883.0
1727,2017-09-09,58,2,-79.0,882.0
1730,2017-09-10,59,2,-79.0,882.0
1731,2017-09-11,59,2,-80.0,881.0
1732,2017-09-12,59,2,-80.0,881.0
1733,2017-09-13,60,3,-81.0,881.0
1734,2017-09-15,60,3,-82.0,882.0
1735,2017-09-16,61,3,-80.0,882.0
1736,2017-09-17,61,3,-81.0,881.0
1737,2017-09-18,62,3,-82.0,880.0
1738,2017-09-19,62,3,-79.0,881.0
1740,2017-09-20,63,3,-81.0,882.0
1739,2017-09-21,63,3,-78.0,881.0
1743,2017-09-22,64,3,-80.0,879.0
1742,2017-09-23,64,3,-80.0,879.0
1741,2017-09-24,64,3,-80.0,878.0
1744,2017-09-25,65,3,-80.0,878.0
1745,2017-09-26,65,3,-80.0,879.0
1746,2017-09-27,66,3,-80.0,878.0
1749,2017-09-28,66,3,-78.0,877.0
1748,2017-09-29,67,3,-80.0,877.0
1747,2017-09-30,67,3,-80.0,876.0
1750,2017-10-01,68,3,-84.0,875.0
1751,2017-10-02,68,3,-81.0,875.0
1752,2017-10-03,68,3,-80.0,875.0
1753,2017-10-04,69,3,-80.0,873.0
1755,2017-10-05,69,3,-81.0,873.0
1756,2017-10-06,70,3,-81.0,872.0
1754,2017-10-07,70,3,-79.0,872.0
1757,2017-10-08,71,3,-80.0,872.0
1758,2017-10-09,71,3,-77.0,871.0
1759,2017-10-10,72,3,-77.0,870.0
1761,2017-10-11,72,3,-79.0,869.0
1760,2017-10-12,72,3,-80.0,869.0
1762,2017-10-13,73,3,-81.0,869.0
1763,2017-10-14,73,3,-80.0,868.0
1765,2017-10-15,74,3,-80.0,868.0
1764,2017-10-16,74,3,-80.0,866.0
1766,2017-10-17,75,3,-80.0,865.0
1770,2017-10-18,75,3,-80.0,864.0
1768,2017-10-19,76,3,-80.0,864.0
1767,2017-10-20,76,3,-87.0,864.0
1769,2017-10-22,77,3,-80.0,863.0
1771,2017-10-23,77,3,-80.0,862.0
1772,2017-10-24,77,3,-80.0,861.0
1773,2017-10-25,78,3,-78.0,861.0
1774,2017-10-26,78,3,-80.0,859.0
1776,2017-10-27,79,3,-80.0,858.0
1775,2017-10-28,79,3,-81.0,857.0
1779,2017-10-29,80,3,-79.0,857.0
1778,2017-10-30,80,3,-80.0,857.0
1780,2017-10-31,81,3,-79.0,855.0
1777,2017-11-01,81,3,-81.0,854.0
1781,2017-11-02,81,3,-80.0,853.0
1782,2017-11-03,82,3,-82.0,852.0
1783,2017-11-04,82,3,-80.0,852.0
1785,2017-11-05,83,3,-80.0,850.0
1784,2017-11-06,83,3,-78.0,848.0
1786,2017-11-07,84,3,-80.0,848.0
1787,2017-11-08,84,3,-81.0,846.0
1788,2017-11-09,85,3,-81.0,845.0
1789,2017-11-10,85,3,-80.0,844.0
1791,2017-11-11,86,3,-79.0,843.0
1790,2017-11-12,86,3,-79.0,842.0
1792,2017-11-13,86,3,-80.0,840.0
1793,2017-11-14,87,3,-79.0,839.0
1794,2017-11-15,87,3,-79.0,838.0
1797,2017-11-16,88,3,-79.0,837.0
1795,2017-11-17,88,3,-79.0,835.0
1796,2017-11-18,89,3,-79.0,834.0
1798,2017-11-19,89,3,-79.0,833.0
1803,2017-11-20,90,4,-79.0,832.0
1801,2017-11-21,90,4,-78.0,831.0
1800,2017-11-22,91,4,-78.0,830.0
1799,2017-11-23,91,4,-79.0,829.0
1804,2017-11-24,91,4,-79.0,827.0
1805,2017-11-25,92,4,-79.0,826.0
1802,2017-11-26,92,4,-79.0,824.0
1807,2017-11-27,93,4,-79.0,823.0
1806,2017-11-29,93,4,-80.0,822.0
1808,2017-11-30,94,4,-79.0,821.0
1810,2017-12-01,94,4,-80.0,819.0
1809,2017-12-02,95,4,-81.0,817.0
1812,2017-12-03,95,4,-79.0,816.0
1811,2017-12-04,96,4,-79.0,815.0
1814,2017-12-05,96,4,-78.0,814.0
1813,2017-12-06,96,4,-79.0,812.0
1817,2017-12-07,97,4,-80.0,811.0
1816,2017-12-08,97,4,-81.0,810.0
1815,2017-12-09,98,4,-81.0,808.0
1818,2017-12-10,98,4,-81.0,807.0
1819,2017-12-11,99,4,-81.0,806.0
1820,2017-12-12,99,4,-79.0,804.0
1821,2017-12-13,100,4,-78.0,803.0
1822,2017-12-14,100,4,-79.0,801.0
1823,2017-12-15,101,4,-80.0,800.0
1824,2017-12-16,101,4,-79.0,799.0
1825,2017-12-17,101,4,-79.0,798.0
1826,2017-12-18,102,4,-79.0,796.0
1827,2017-12-19,102,4,-80.0,795.0
1828,2017-12-20,103,4,-80.0,794.0
1833,2017-12-21,103,4,-79.0,792.0
1832,2017-12-22,104,4,-80.0,791.0
1830,2017-12-23,104,4,-79.0,791.0
1834,2017-12-24,105,4,-78.0,790.0
1835,2017-12-25,105,4,-78.0,788.0
1829,2017-12-26,106,4,-79.0,787.0
1831,2017-12-27,106,4,-80.0,786.0
1839,2017-12-28,107,4,-77.0,784.0
1836,2017-12-29,107,4,-77.0,783.0
1837,2017-12-30,108,4,-77.0,782.0
1838,2017-12-31,108,4,-78.0,781.0
1840,2018-01-01,108,4,-79.0,780.0
1842,2018-01-02,109,4,-77.0,778.0
1841,2018-01-03,109,4,-78.0,777.0
1844,2018-01-05,110,4,-79.0,777.0
1843,2018-01-06,110,4,-80.0,775.0
1845,2018-01-07,111,4,-79.0,774.0
1847,2018-01-08,111,4,-78.0,773.0
1846,2018-01-09,112,4,-79.0,771.0
1848,2018-01-10,112,4,-79.0,770.0
1849,2018-01-11,113,4,-79.0,770.0
1850,2018-01-12,113,4,-79.0,768.0
1852,2018-01-13,114,4,-78.0,767.0
1851,2018-01-14,114,4,-79.0,766.0
1853,2018-01-15,115,4,-80.0,765.0
1855,2018-01-16,115,4,-79.0,764.0
1854,2018-01-17,116,4,-80.0,763.0
1859,2018-01-18,116,4,-78.0,762.0
1857,2018-01-19,116,4,-78.0,760.0
1858,2018-01-20,117,4,-77.0,759.0
1856,2018-01-21,117,4,-77.0,758.0
1860,2018-01-22,118,4,-78.0,757.0
1863,2018-01-23,118,4,-78.0,756.0
1861,2018-01-24,119,4,-80.0,755.0
1862,2018-01-25,119,4,-78.0,754.0
1864,2018-01-26,120,5,-79.0,753.0
1865,2018-01-27,120,5,-78.0,751.0
1866,2018-01-28,121,5,-78.0,752.0
1867,2018-01-29,121,5,-78.0,751.0
1868,2018-01-30,122,5,-79.0,750.0
1869,2018-01-31,122,5,-77.0,749.0
1871,2018-02-01,123,5,-80.0,748.0
1870,2018-02-02,123,5,-78.0,747.0
1872,2018-02-03,124,5,-77.0,745.0
1873,2018-02-04,124,5,-77.0,745.0
1879,2018-02-05,125,5,-79.0,744.0
1875,2018-02-06,125,5,-77.0,742.0
1874,2018-02-07,126,5,-77.0,741.0
1878,2018-02-08,126,5,-78.0,740.0
1876,2018-02-09,127,5,-78.0,740.0
1877,2018-02-11,127,5,-77.0,740.0
1880,2018-02-12,128,5,-78.0,738.0
1881,2018-02-13,128,5,-77.0,737.0
1882,2018-02-14,129,5,-76.0,736.0
1883,2018-02-15,129,5,-76.0,735.0
1884,2018-02-16,130,5,-77.0,735.0
1885,2018-02-17,130,5,-76.0,734.0
1886,2018-02-18,131,5,-76.0,732.0
1887,2018-02-19,131,5,-76.0,732.0
1888,2018-02-20,132,5,-77.0,731.0
1890,2018-02-21,132,5,-78.0,731.0
1891,2018-02-22,133,5,-78.0,730.0
1889,2018-02-23,133,5,-78.0,730.0
